track_id,name,artist,danceability,energy,valence,tempo,acousticness,instrumentalness,liveness,speechiness,key,mode,loudness,duration_ms,popularity,energy_danceability,mood_score,rhythm_complexity,is_electronic,is_acoustic,is_pop
track_20,Track 20,Artist 0,0.4183952466696299,0.9343174688444562,0.2854785076334008,110.64597597376218,0.43412553590804004,0.029947919724644088,0.2787062160419195,0.03560203997393944,10,1,-15.419054249934181,232282.49885360774,0,0.3909139878449205,0.6098979882389285,0.23146875205272086,0,0,0
track_21,Track 21,Artist 1,0.6930503377574219,0.5096219842846341,0.18219673157795796,126.93007763461432,0.21849461409857363,0.14700589347253742,0.10984929204200304,0.0023449948980836625,9,1,-0.9332939737722548,250943.96429227004,54,0.3531936883370732,0.34590935793129607,0.43984466588122617,0,0,0
track_22,Track 22,Artist 2,0.26002611341832005,0.262749548938674,0.5411561322666528,119.06158842241632,0.4496578530374792,0.04253165037697443,0.13128411202222684,0.09879977177377788,8,0,-7.044456932307286,266152.4345608177,2,0.06832174401294008,0.40195284060266345,0.15479561047446283,0,0,0
track_23,Track 23,Artist 3,0.5763284013658531,0.7177144337755306,0.4636060146171436,129.54081654446242,0.2704213038275406,0.06386035170254006,0.10809498503964451,0.03095770894047071,11,1,-3.01575899093336,224677.67750998333,77,0.41363921225504996,0.5906602241963371,0.37329025855348635,0,0,0
track_24,Track 24,Artist 4,0.3917953008916769,0.60265675593924,0.5051352184186408,121.53643782120511,0.20091659467527584,0.11609860448417017,0.24263566097180655,0.23051508005049406,10,0,-14.269698541938464,218570.69400801597,37,0.23611808502761641,0.5538959871789404,0.2380870261273082,0,0,0
track_25,Track 25,Artist 5,0.42893773821903497,0.23167011920203315,0.7574203778686489,94.3401555162286,0.3899042571949739,0.06415069748736059,0.05775932125144366,0.0015004483151800406,4,1,-14.617626958843651,177998.36673521352,0,0.09937205694345431,0.49454524853534104,0.20233026465181558,0,0,0
track_26,Track 26,Artist 6,0.5967851585411745,0.4121678134669822,0.6796984544632544,139.9253363889428,0.19624861952858833,0.030490644384082086,0.169685287056835,0.1525029255365078,8,1,-11.793046597287711,206501.10202798818,37,0.24597563390546223,0.5459331339651183,0.41752682030401206,0,0,0
track_27,Track 27,Artist 7,0.35539474515981556,0.7811716047107695,0.45895638362259955,110.12486833677374,0.12981170748063198,0.170960052790587,0.3629402631119069,0.11512132520130718,1,0,-14.120294207695059,188307.36811092412,84,0.27762428338226813,0.6200639941666846,0.19568899759152975,1,0,0
track_28,Track 28,Artist 8,0.41707042542585054,0.9664920073714549,0.4820061611506818,88.86836202680499,0.004572469808721994,0.12109272467827395,0.29104730567796355,0.13169689306106125,2,1,-6.473173948857745,197968.23449626841,28,0.403095232685097,0.7242490842610684,0.1853218277870903,1,0,0
track_29,Track 29,Artist 9,0.5063343496295459,0.49132487608002073,0.25122527674051304,111.43769678068175,0.04024615416385629,0.0007055880952147478,0.0025574838482991915,0.14899822448043623,6,1,-13.755630284632227,266119.9012857741,4,0.24877466158679454,0.3712750764102669,0.2821236686183052,0,0,0
track_30,Track 30,Artist 0,0.26510846152403633,0.39684727921042945,0.14927947500491012,150.01519581268622,0.21926987956461758,0.03734603735832891,0.1529329434938779,0.24598857312462313,6,0,-15.858349290336452,213438.64527599968,73,0.10520757165147664,0.2730633771076698,0.1988514888356415,0,0,0
track_31,Track 31,Artist 1,0.3952464769915693,0.825500332010656,0.48712205097549294,137.00443484226986,0.30845524839766836,0.013157673051988466,0.17164644327526465,0.009681288784853545,5,1,-9.289922938723839,183723.01266851675,91,0.32627609798258256,0.6563111914930745,0.2707526010181408,0,0,0
track_32,Track 32,Artist 2,0.5625140647497485,0.4428163894929378,0.635814972421408,113.02695731184282,0.10834872921354453,0.05096843141608139,0.29199209813607513,0.06813176125182142,5,0,-16.449930879126065,251236.00364073913,20,0.24909044719148027,0.5393156809571729,0.3178962659189051,0,0,0
track_33,Track 33,Artist 3,0.11593449875168234,0.11938923857740649,0.7611848246324079,113.01484591363142,0.0272448513119199,0.10978600298708997,0.2443614842591676,0.20911110386988307,1,0,-18.99731965737695,238658.26428712346,70,0.013841331530816637,0.4402870316049072,0.06551159756247737,0,0,0
track_34,Track 34,Artist 4,0.19302400828250682,0.7528137007581841,0.7854351206568161,113.56729897565235,0.6177445196152818,0.039714266718001386,0.012613486436572159,0.009592152162086462,9,0,-9.333713830693611,240229.6047780119,66,0.14531111801033234,0.7691244107075002,0.10960607629049123,0,0,0
track_35,Track 35,Artist 5,0.4066672141999295,0.6510930128377024,0.7859115771042451,161.53495967121682,0.023653176134365298,0.0005695142326301159,0.20454015243501378,0.008367257574939122,5,0,-18.74610021505105,149816.09390692814,46,0.26477818171574735,0.7185022949709737,0.3284548602269585,1,0,0
track_36,Track 36,Artist 6,0.5605532279283414,0.6719014379523675,0.6623383507054821,127.63870904463107,0.14633288010785478,0.0068516300318647635,0.3729897930679723,0.18056604577738547,3,0,-6.1236030185228865,268460.1287316446,83,0.37663651989389374,0.6671198943289247,0.35774145181787165,1,0,0
track_37,Track 37,Artist 7,0.9068147633523634,0.8538171356369442,0.3461814432567953,128.6008329438214,0.041409458383031596,0.07562142943303532,0.161473952539993,0.0612889184462233,11,1,-16.97666863126398,193244.55773718338,82,0.7742539837988083,0.5999992894468698,0.583085669464341,1,0,0
track_38,Track 38,Artist 8,0.39845175637842106,0.6839984022004889,0.37678224996948845,140.60566908063686,0.0379506437342647,0.0744259520312491,0.018381661833962455,0.024923697142974332,2,0,-21.20336893209874,233338.64318378267,34,0.2725403647168185,0.5303903260849887,0.28012287900971405,1,0,0
track_39,Track 39,Artist 9,0.1698036608879889,0.6702685410943621,0.3886486117022002,124.77578318053027,0.3474230466798429,0.06542984173340803,0.25421575750594183,0.07904133188059864,10,0,-11.468983250703971,285713.99371851096,67,0.11381405205587411,0.5294585763982811,0.10593692387109994,0,0,0
track_40,Track 40,Artist 0,0.1390899432166346,0.575456925311294,0.44205197423896714,114.81915708358594,0.39347266286842647,0.1303690621398919,0.2943361539038964,0.08560830838708801,1,1,-9.277027483517578,274659.98244571855,68,0.08004027106516702,0.5087544497751306,0.07985095019468909,0,0,0
track_41,Track 41,Artist 1,0.39714612700773827,0.413734301694582,0.47567331838718035,116.07300301830044,0.8214647654042584,0.008690403723512097,0.3084788023157989,0.3458424255708111,0,1,-7.542624681590297,180673.1362358194,0,0.16431297552825436,0.44470381004088116,0.23048971799437767,0,1,0
track_42,Track 42,Artist 2,0.8480405433381658,0.13202492380808256,0.20707538096029965,118.56797481171873,0.26496804701064014,0.12872168409103357,0.17049794588660666,0.07408207467653867,10,1,-9.139921504920732,166664.4798899318,67,0.11196248812038628,0.1695501523841911,0.5027522489091795,0,0,0
track_43,Track 43,Artist 3,0.14824897771351775,0.7111887585039364,0.8046526640757858,119.25555526980317,0.11129618385578463,0.10028771594935881,0.25251761763107017,0.07494260985799481,10,0,-15.296563105588712,252910.39796543785,11,0.10543300640955441,0.7579207112898612,0.08839757077703117,1,0,0
track_44,Track 44,Artist 4,0.41173746713706805,0.6812552576094207,0.2858569557243925,134.5525908727396,0.12461186054569112,0.059007430152301504,0.086125925352093,0.12798202690977345,4,0,-6.43469409536698,214261.67434782,59,0.2804983142419137,0.4835561066669066,0.2770017148133599,1,0,0
track_45,Track 45,Artist 5,0.5393251704548254,0.3661643165118374,0.46644879151506524,121.03891771614599,0.02584586331931001,0.020748356789766467,0.1238274525905722,0.03266590661192027,1,0,-5.199307467601269,194973.55676093762,26,0.19748163241722136,0.4163065540134513,0.3263966746446401,0,0,0
track_46,Track 46,Artist 6,0.3199619669052693,0.18725241326108544,0.45009521848949197,134.6528015443116,0.2060021356703349,0.05807069587960591,0.2579955449970509,0.17170392750085448,1,1,-16.028810642277694,228636.55640817143,55,0.05991365045477523,0.3186738158752887,0.21541887615711408,0,0,0
track_47,Track 47,Artist 7,0.6964589982602788,0.5728885116372192,0.4912887847700039,118.38566839782835,0.6978271356256197,0.018476148502162507,0.14119473083036121,0.012561800878971149,6,0,-10.90503069329807,205113.61267621676,22,0.39899335892967974,0.5320886482036116,0.41225382010362543,0,0,0
track_48,Track 48,Artist 8,0.6970727922674722,0.7829482131373379,0.6346399054764315,121.57270380632181,0.15457489318492876,0.11646698158921508,0.0720634766385974,0.0802650166253576,7,1,-11.372200135545098,231039.7241114623,24,0.5457718971324721,0.7087940593068847,0.4237251205288955,1,0,1
track_49,Track 49,Artist 9,0.1939234406739955,0.759780628380773,0.2372236984126737,80.03598630935784,0.15050132268326313,0.04069063496414977,0.10134713811536579,0.11571095389548361,9,0,-8.898092086059831,212009.45423456197,20,0.14733927361304985,0.4985021633967234,0.07760426921423735,1,0,0
track_50,Track 50,Artist 0,0.5896672795115494,0.3195766023584652,0.3545932105640479,138.32655349404962,0.04695446321710403,0.04777452968289494,0.45828132967650537,0.18557516991170817,7,1,-11.024618958870544,231671.637849845,60,0.18844386570826038,0.33708490646125655,0.4078332124152252,0,0,0
track_51,Track 51,Artist 1,0.6113367863832901,0.4519030194473981,0.8753422915824489,126.92976951795985,0.31570556834361896,0.028109930942775363,0.3904148263830973,0.13735321851361268,3,0,-10.339388860364883,183164.01932590833,62,0.2762649396658778,0.6636226555149235,0.38798418696740633,0,0,1
track_52,Track 52,Artist 2,0.4222403661995449,0.3334018007404523,0.33555861355429867,139.96020219719304,0.02812658614824537,0.022156192110382687,0.051887395398534576,0.24858800148397533,0,0,-6.790922348791545,252733.86039397903,51,0.14077569843623627,0.3344802071473755,0.29548423514552574,0,0,0
track_53,Track 53,Artist 3,0.27969737062888184,0.21033860579416555,0.41838340327559004,62.07489243612621,0.059048982245473246,0.022191858867970336,0.05016816485434107,0.03826924391991786,10,0,-15.569265498005667,230928.70112197316,87,0.05883115498237299,0.3143610045348778,0.08681092098227584,0,0,0
track_54,Track 54,Artist 4,0.7684734496241028,0.951270379590881,0.5516133006595146,161.76749409561455,0.348647002994462,0.08488748731557025,0.01516631271284014,0.14532891559177033,6,1,-6.313134323695879,229388.92108210718,24,0.731026030129434,0.7514418401251979,0.621570121123518,0,0,1
track_55,Track 55,Artist 5,0.2102880233199519,0.44034736765699733,0.610867855559872,117.20820743689653,0.5300982977496375,0.12043337116872817,0.1693010173339697,0.08696938209995225,0,1,-4.294336342343746,176469.90218964018,54,0.09259977751873408,0.5256076116084347,0.12323741129389927,0,0,0
track_56,Track 56,Artist 6,0.33495006642058367,0.8372291282488852,0.4393330465538125,142.16365633475033,0.44834064420002595,0.04311395709541982,0.45794172578553516,0.059510086169666056,10,0,-1.8293250325556585,260988.9724993274,45,0.28042995211621147,0.6382810874013488,0.23808863065958824,0,0,0
track_57,Track 57,Artist 7,0.5993590168693158,0.41029140229887123,0.6442987472742732,99.20188145748938,0.08069039570498505,0.0711861595747174,0.02759154178831655,0.0643357436341161,3,0,-20.716836620686795,209588.51701901195,31,0.2459118515117844,0.5272950747865722,0.29728771070973625,0,0,0
track_58,Track 58,Artist 8,0.6788077844681117,0.7246170569870296,0.527156498967966,132.25547810125138,0.05790778378168883,0.11408580966962714,0.1327295391442119,0.000474796001446008,7,0,-10.91450828557609,231841.46587289523,54,0.491875699041169,0.6258867779774978,0.44888024036840657,1,0,1
track_59,Track 59,Artist 9,0.7901257201512977,0.777307887068142,0.2954990070885091,98.93168873652688,0.2858281309473049,0.005811858676282842,0.40016920407488604,0.37570589234297797,1,1,-19.825502871767945,200315.26608760175,95,0.6141709540489992,0.5364034470783255,0.3908423590436616,0,0,0
track_60,Track 60,Artist 0,0.29030466696113333,0.6389280666041193,0.30199736190582177,107.5246207860839,0.44823348222964116,0.027294066001533033,0.1235645328399547,0.3712485837844844,5,0,-22.175318448864118,217826.67194046293,4,0.18548379958762967,0.47046271425497055,0.1560744961371312,0,0,0
track_61,Track 61,Artist 1,0.7491170867631803,0.7340434817054611,0.5735158807543888,158.28062707733574,0.07655222950184258,0.03408070914269759,0.5844152894702098,0.12170608077388653,5,0,-9.279534761962609,218913.82056358212,35,0.5498845145726968,0.6537796812299249,0.5928536112361156,1,0,1
track_62,Track 62,Artist 2,0.5044392958680626,0.7436724286735018,0.374230671783431,116.18635198473307,0.13380190181876708,0.06851365288241625,0.11867293143751494,0.005547752414768914,11,0,-11.995758964251808,125402.07203989738,48,0.37513759627655324,0.5589515502284664,0.2930448079232881,1,0,0
track_63,Track 63,Artist 3,0.5002135634915037,0.7830340386275891,0.6680640377166043,124.34865746359446,0.04590427902532153,0.1975543716658672,0.3240851680821551,0.071827983529512,8,0,-8.500745241146268,227473.44373964492,57,0.3916842467970501,0.7255490381720967,0.3110044253262448,1,0,0
track_64,Track 64,Artist 4,0.4289774439913693,0.31723438525286285,0.3216124854765256,137.40135461377508,0.22042699051723863,0.1284839424611608,0.16866329730633298,0.05057995242018383,4,1,-7.569361549563421,268960.24385166256,38,0.13608639573194645,0.3194234353646942,0.2947104095158448,0,0,0
track_65,Track 65,Artist 5,0.7565908249239299,0.2931762074223443,0.744559987986678,129.9136377594521,0.08013587519334173,0.0032281420591114374,0.03394258039834398,0.25009002380146744,9,1,-3.760520209460397,226193.40776975872,79,0.22181442862174067,0.5188680977045111,0.49145733180646234,0,0,1
track_66,Track 66,Artist 6,0.16869930039329645,0.987622582414737,0.38075560476297454,123.00837810287153,0.19463064600790994,0.21580376183893368,0.16884836535200484,0.2068997709427263,3,0,-9.7303978734711,181268.75253330785,96,0.1666112387059869,0.6841890935888557,0.10375713664234257,1,0,0
track_67,Track 67,Artist 7,0.17019478824112327,0.11994903856955855,0.846563629334319,127.2992200493245,0.0189713058691561,0.05161568866206158,0.2563784591633407,0.06575367728055415,4,0,4.616778086595438,229498.8469846166,84,0.020414701219072344,0.48325633395193873,0.10832831899777469,0,0,0
track_68,Track 68,Artist 8,0.7950883484834409,0.3137733710587191,0.5359140540072355,168.0683117047655,0.4793174159478454,0.16567593106966463,0.014056569264027477,0.022244834942399243,11,1,-8.467950725073937,241784.41590520018,60,0.24947755139315886,0.42484371253297726,0.6681457819287108,0,0,1
track_69,Track 69,Artist 9,0.6106187875953987,0.708981864938512,0.6254147162676136,118.8476240593283,0.11941165640174434,0.05126345969268214,0.2083963797840447,0.011160331077879369,11,1,-0.7876047771639438,225373.9954857116,8,0.4329176467958789,0.6671982906030628,0.36285296055850386,1,0,1
track_70,Track 70,Artist 0,0.8412260487015498,0.7088958375325642,0.38842353699194426,124.02198093429935,0.1549847766198285,0.11295758305993603,0.14939222761897952,0.10831162554097032,9,0,-21.664189002621242,207776.18680709868,5,0.5963416443484948,0.5486596872622542,0.521652604867498,1,0,0
track_71,Track 71,Artist 1,0.6959094476948927,0.8295597449181242,0.10703326618147765,141.01308792015223,0.38108412909785183,0.028447323515231552,0.1651830942542738,0.2185067911113626,10,1,-3.251302352246875,202735.5232252821,34,0.5772984639158879,0.46829650554980096,0.4906617006613225,0,0,0
track_72,Track 72,Artist 2,0.387484578731324,0.7718570411050678,0.47999394593093103,142.11051865915968,0.08876961197644016,0.12600064142419634,0.32682657564328244,0.28722408575448244,4,1,-10.903802448977801,202610.7073389958,38,0.29908270041340346,0.6259254935179994,0.27532817227967227,1,0,0
track_73,Track 73,Artist 3,0.7306097246821639,0.8695442795280264,0.3954349052489884,143.7406061112076,0.022671719263531617,0.08741497259829478,0.003626248899280224,0.026267574063417246,7,0,-19.741736297136356,230933.30703033638,21,0.6352975066649219,0.6324895923885074,0.5250914232827838,1,0,0
track_74,Track 74,Artist 4,0.6518903868238308,0.3296462506502356,0.4119682756141326,132.7746044405837,0.6900962356532212,0.006389888936035363,0.025855790329457867,0.06947070076899449,9,1,-7.897274453859401,167786.28014821117,40,0.21489322185140758,0.3708072631321841,0.43277244124576614,0,0,0
track_75,Track 75,Artist 5,0.3378865795280868,0.06744764833182522,0.1516924824389017,97.13990174539033,0.1498382963762728,0.03589971897289532,0.034310246262967296,0.02619988639753343,11,1,-11.514777689921587,198843.80517433782,4,0.022789655192053695,0.10957006538536346,0.16411134568222185,0,0,0
track_76,Track 76,Artist 6,0.46504262183912504,0.8636714514630436,0.6632519609621756,152.6686306460219,0.30439630813729235,0.021274187214528926,0.058462506586672,0.06338985586247972,7,0,-7.099733757759289,257868.29469032845,41,0.4016440361959764,0.7634617062126097,0.35498710134107514,0,0,0
track_77,Track 77,Artist 7,0.2827647885660249,0.458575749198716,0.8375864304921016,97.07309213962624,0.5055544626532428,0.05716933718437862,0.1279597879488045,0.0036232514480621213,1,0,-4.944617712244609,259025.8579973153,86,0.1296690747636814,0.6480810898454088,0.13724426187155833,0,0,0
track_78,Track 78,Artist 8,0.8128423227225723,0.3239477700444422,0.9293455236669825,126.05270930478066,0.0929448123231728,0.004356618265193077,0.27748471050892554,0.18358952889834346,6,1,-17.44575058380798,165655.58736595014,80,0.2633184578437221,0.6266466468557124,0.5123048850838555,0,0,1
track_79,Track 79,Artist 9,0.9196572407481756,0.8705038832045043,0.5600847356377653,104.91448299961284,0.016360406010302662,0.005390279629654666,0.1808223599773753,0.15224206607420654,7,0,-4.9254050877242115,176057.59166209173,75,0.8005651992884265,0.7152943094211348,0.48242681974972657,1,0,1
track_80,Track 80,Artist 0,0.9120340010608811,0.3989755228502105,0.3047989748130116,118.71723306814015,0.23719731051822526,0.028641924195839594,0.49881413010426584,0.09488506416905974,10,1,-9.967602578896416,201881.3826141619,86,0.36387924243043446,0.35188724883161104,0.541370765350065,0,0,0
track_81,Track 81,Artist 1,0.2288307941416894,0.38384327390606504,0.7433262133200652,126.5752482060696,0.5993175985655758,0.1475865870350988,0.12247914183496077,0.002151913889235458,5,0,-3.235794126533637,236777.68551343057,79,0.08783516119387086,0.5635847436130651,0.14482157282838176,0,0,0
track_82,Track 82,Artist 2,0.5909661557890107,0.6582493396378293,0.45091153658138156,126.42714430900546,0.3590516751958985,0.025999737417344872,0.3007416721187964,0.3233733433962795,4,1,-11.025741144989341,155175.7693784103,66,0.38900308179642284,0.5545804381096054,0.37357081729837727,0,0,0
track_83,Track 83,Artist 3,0.8988904257521785,0.725305083627067,0.5946513246174804,128.4384150847057,0.008036341439185647,0.27012848149924473,0.06107349629124143,0.00016129985220511288,10,0,-12.352044462657105,208355.74095247567,29,0.6519697954217537,0.6599782041222737,0.5772603080921307,1,0,1
track_84,Track 84,Artist 4,0.3672148613835674,0.3511562089117594,0.3381232389039127,152.27422538117293,0.3339771419653721,0.0028975668763338534,0.43415365772814224,0.09702887012924928,8,1,-9.864729796555244,195774.62530261066,56,0.12894977857951076,0.34463972390783604,0.2795867928281876,0,0,0
track_85,Track 85,Artist 5,0.6761140450897111,0.25611891209078336,0.29063244963662405,129.0706860302796,0.009854341653985153,0.09290194425074354,0.21464490484606874,0.04972864265457732,2,1,-9.490696468100735,249778.940228557,85,0.17316559367767564,0.2733756808637037,0.436332518172182,0,0,0
track_86,Track 86,Artist 6,0.25157476119893746,0.6530338024345397,0.5702972781938643,115.11686729418703,0.733899112301904,0.00833081252666248,0.08738909982899702,0.011604716607161229,11,1,-13.313924007458677,159692.74578092236,72,0.16428682290230343,0.611665540314202,0.1448024919975244,0,0,0
track_87,Track 87,Artist 7,0.5980932051761079,0.16620122758802439,0.6443146203639977,139.28174336576714,0.18801154446616986,0.11657376798208309,0.25583109945720844,0.19544561272651703,9,0,-12.481523654776419,212776.21846480868,28,0.09940382491232527,0.405257923976011,0.4165173215607389,0,0,0
track_88,Track 88,Artist 8,0.43686933949919643,0.5558149745265653,0.5419580550928251,143.78940977849282,0.08208751759308902,0.04343071985824467,0.0431301276684328,0.006398984429264827,3,0,-16.134377672568945,198191.7168795422,36,0.24281852080518326,0.5488865148096952,0.31408592238454724,0,0,0
track_89,Track 89,Artist 9,0.47358308051134723,0.5678769836774189,0.6745990893994054,95.44784369726015,0.3394422174198361,0.07718077952488869,0.15098516133789017,0.05507126138537711,8,1,-12.173225448950973,254093.96778831864,86,0.2689369312814441,0.6212380365384121,0.22601241923157023,0,0,0
track_90,Track 90,Artist 0,0.6358166115237126,0.5371781073775685,0.7234222485526793,131.94800139699717,0.24182685726587802,0.11548881577410362,0.13662578686395624,0.024594882211405933,5,1,-6.618449700012105,227929.5793905975,12,0.3415467640175267,0.6303001779651239,0.41947365572782414,0,0,1
track_91,Track 91,Artist 1,0.5019030577582426,0.5902145011493315,0.46205090244314256,134.02345484621796,0.5646612198215082,0.01857733920430163,0.005576136752049448,0.1416970806729561,7,0,-10.68677086953072,192425.53022226796,31,0.2962304628601053,0.5261327017962371,0.33633390899320276,0,0,0
track_92,Track 92,Artist 2,0.7016617502696598,0.44194150362465395,0.7028373035235437,114.04872993280016,0.10805676184546904,0.11200060873128372,0.09043081723173708,0.26575491976691545,6,0,-4.954673519763358,235601.59329987247,45,0.3100934489500799,0.5723894035740988,0.4001181573034015,0,0,1
track_93,Track 93,Artist 3,0.585084810842511,0.2540914465033601,0.6870256789789981,147.51413626623238,0.1874288811565341,0.037176264640588534,0.030374071863174132,0.022766883094526562,10,0,-10.92714733826537,198335.1344007428,22,0.14866504591411842,0.47055856274117913,0.43154140256962475,0,0,0
track_94,Track 94,Artist 4,0.11838558165974232,0.6468429187378247,0.4844374465726046,116.99888825934947,0.5568092286692441,0.01845623123789723,0.06752716149562461,0.26382798393104095,1,0,-17.15758998861657,239979.89133719262,44,0.07657687517726282,0.5656401826552147,0.06925490720063142,0,0,0
track_95,Track 95,Artist 5,0.5564771112158046,0.4631973832828166,0.815238364022794,122.51152906943085,0.25925943644476673,0.11529677917324499,0.3746240451194624,0.2533885721750188,2,0,-7.0136255622170856,202887.69027343264,16,0.2577587417719416,0.6392178736528054,0.34087430893593973,0,0,0
track_96,Track 96,Artist 6,0.6859186131076725,0.7200720158153984,0.1942122835865375,116.5385635143226,0.45282904367504184,0.0713448739220402,0.6109364089209383,0.03071189602691038,0,0,-13.368115705167012,241639.9973630629,84,0.4939107984257441,0.45714214970096795,0.3996798492965229,0,0,0
